TYPE,JADE ORDER ITEM INDEX,JADE ORDER INDEX,ITEM LINE NUM,FS PO NUMBER,DUE DATE,VENDOR CODE,ITEM NUMBER,ITEM REV,ORDER QTY,TIMESTAMP,PO LINE KEY,ERROR,RECV QTY,LOT NUMBER,WAREHOUSE,SCAC,TRACK
"POREQ","","","1","POBK-032515-06","2017-07-10 00:00:00","10188","205158","AH","32500","","284115359","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-08-01 00:00:00","10188","205158","AH","32500","","284664739","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-08-15 00:00:00","10188","205158","AH","32500","","285149004","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-08-28 00:00:00","10188","205158","AH","32500","","286938152","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-09-26 00:00:00","10188","205158","AH","32500","","288121818","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-09-12 00:00:00","10188","205158","AH","65000","","287323158","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-06-20 00:00:00","10188","205150","AH","70000","","288121823","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-07-10 00:00:00","10188","205150","AH","70000","","284115362","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-07-17 00:00:00","10188","205150","AH","70000","","285149006","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-08-01 00:00:00","10188","205150","AH","70000","","285149007","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-08-09 00:00:00","10188","205150","AH","70000","","285149008","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-08-23 00:00:00","10188","205150","AH","70000","","286938155","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-09-26 00:00:00","10188","205150","AH","140000","","288121819","","","","","",""
"POREQ","","","1","POBK-032515-07","2017-09-12 00:00:00","10188","205150","AH","210000","","287323159","","","","","",""
"POREQ","","","2","POBK-033115-04","2017-08-18 00:00:00","880001","2714569-1","G ","145","","287760969","","","","","",""
"POREQ","","","2","POBK-033115-04","2017-04-14 00:00:00","880001","2714569-1","G ","155","","279679001","","","","","",""
"POREQ","","","2","POBK-033115-04","2017-05-19 00:00:00","880001","2714569-1","G ","325","","279679004","","","","","",""
"POREQ","","","2","POBK-033115-04","2017-06-15 00:00:00","880001","2714569-1","G ","325","","279454766","","","","","",""
"POREQ","","","2","POBK-033115-04","2017-07-14 00:00:00","880001","2714569-1","G ","325","","279454769","","","","","",""
"POREQ","","","4","PO-041515-30","2017-05-26 00:00:00","V0018","201104","J ","8000","","282855543","","","","","",""
"POREQ","","","4","PO-041515-30","2017-06-12 00:00:00","V0018","201104","J ","8000","","285988227","","","","","",""
"POREQ","","","4","PO-041515-30","2017-06-22 00:00:00","V0018","201104","J ","8000","","285988233","","","","","",""
"POREQ","","","4","PO-041515-30","2017-06-26 00:00:00","V0018","201104","J ","8000","","285988234","","","","","",""
"POREQ","","","4","PO-041515-30","2017-06-01 00:00:00","V0018","201104","J ","12000","","285220546","","","","","",""
"POREQ","","","4","PO-041515-30","2017-07-10 00:00:00","V0018","201104","J ","12000","","287822220","","","","","",""
"POREQ","","","4","PO-041515-30","2017-07-31 00:00:00","V0018","201104","J ","12000","","287822221","","","","","",""
"POREQ","","","4","PO-041515-30","2017-08-21 00:00:00","V0018","201104","J ","12000","","287822222","","","","","",""
"POREQ","","","1","PO-041515-30","2017-05-01 00:00:00","V0018","201129","D ","6432","","281841286","","","","","",""
"POREQ","","","1","PO-041515-30","2017-05-08 00:00:00","V0018","201129","D ","8000","","281841287","","","","","",""
"POREQ","","","1","PO-041515-30","2017-05-15 00:00:00","V0018","201129","D ","8000","","281841288","","","","","",""
"POREQ","","","1","PO-041515-30","2017-05-22 00:00:00","V0018","201129","D ","8000","","281841289","","","","","",""
"POREQ","","","1","PO-041515-30","2017-05-29 00:00:00","V0018","201129","D ","8000","","282855550","","","","","",""
"POREQ","","","1","PO-041515-30","2017-06-05 00:00:00","V0018","201129","D ","8000","","282855551","","","","","",""
"POREQ","","","1","PO-041515-30","2017-06-12 00:00:00","V0018","201129","D ","8000","","282855552","","","","","",""
"POREQ","","","1","PO-041515-30","2017-06-19 00:00:00","V0018","201129","D ","8000","","282855553","","","","","",""
"POREQ","","","1","PO-041515-30","2017-06-26 00:00:00","V0018","201129","D ","8000","","282855554","","","","","",""
"POREQ","","","3","PO-041515-30","2017-04-10 00:00:00","V0018","201201","D ","1720","","280112510","","","","","",""
"POREQ","","","3","PO-041515-30","2017-04-17 00:00:00","V0018","201201","D ","5286","","280112511","","","","","",""
"POREQ","","","3","PO-041515-30","2017-04-24 00:00:00","V0018","201201","D ","20000","","280112512","","","","","",""
"POREQ","","","3","PO-041515-30","2017-05-01 00:00:00","V0018","201201","D ","20000","","281841291","","","","","",""
"POREQ","","","3","PO-041515-30","2017-05-08 00:00:00","V0018","201201","D ","20000","","281841292","","","","","",""
"POREQ","","","3","PO-041515-30","2017-05-15 00:00:00","V0018","201201","D ","20000","","281841293","","","","","",""
"POREQ","","","3","PO-041515-30","2017-05-22 00:00:00","V0018","201201","D ","20000","","281841317","","","","","",""
"POREQ","","","3","PO-041515-30","2017-05-29 00:00:00","V0018","201201","D ","24000","","283270023","","","","","",""
"POREQ","","","3","PO-041515-30","2017-06-19 00:00:00","V0018","201201","D ","24000","","283270024","","","","","",""
"POREQ","","","2","PO-041515-30","2017-06-09 00:00:00","V0018","201177","K ","16000","","283772313","","","","","",""
"POREQ","","","2","PO-041515-30","2017-08-21 00:00:00","V0018","201177","K ","16000","","287822306","","","","","",""
"POREQ","","","2","PO-041515-30","2017-06-26 00:00:00","V0018","201177","K ","24000","","283841443","","","","","",""
"POREQ","","","2","PO-041515-30","2017-04-17 00:00:00","V0018","201177","K ","2000","","279754483","","","","","",""
"POREQ","","","2","PO-041515-30","2017-04-24 00:00:00","V0018","201177","K ","1021","","279754484","","","","","",""
"POREQ","","","2","PO-041515-30","2017-05-08 00:00:00","V0018","201177","K ","28000","","283270017","","","","","",""
"POREQ","","","2","PO-041515-30","2017-05-15 00:00:00","V0018","201177","K ","28000","","283270018","","","","","",""
"POREQ","","","2","PO-041515-30","2017-05-22 00:00:00","V0018","201177","K ","28000","","283270019","","","","","",""
"POREQ","","","2","PO-041515-30","2017-05-29 00:00:00","V0018","201177","K ","28000","","283270020","","","","","",""
"POREQ","","","2","PO-041515-30","2017-06-05 00:00:00","V0018","201177","K ","28000","","283270021","","","","","",""
"POREQ","","","2","PO-041515-30","2017-06-12 00:00:00","V0018","201177","K ","28000","","283270022","","","","","",""
"POREQ","","","2","PO-041515-30","2017-06-19 00:00:00","V0018","201177","K ","28000","","283841438","","","","","",""
"POREQ","","","2","PO-041515-30","2017-07-03 00:00:00","V0018","201177","K ","28000","","287822298","","","","","",""
"POREQ","","","2","PO-041515-30","2017-07-11 00:00:00","V0018","201177","K ","28000","","287822299","","","","","",""
"POREQ","","","2","PO-041515-30","2017-07-18 00:00:00","V0018","201177","K ","28000","","287822300","","","","","",""
"POREQ","","","2","PO-041515-30","2017-07-21 00:00:00","V0018","201177","K ","28000","","287822303","","","","","",""
"POREQ","","","2","PO-041515-30","2017-07-31 00:00:00","V0018","201177","K ","28000","","287822301","","","","","",""
"POREQ","","","2","PO-041515-30","2017-08-07 00:00:00","V0018","201177","K ","28000","","287822302","","","","","",""
"POREQ","","","2","PO-041515-30","2017-08-28 00:00:00","V0018","201177","K ","28000","","287822304","","","","","",""
"POREQ","","","2","PO-041515-30","2017-09-04 00:00:00","V0018","201177","K ","28000","","287822305","","","","","",""
"POREQ","","","2","PO-041515-30","2017-09-11 00:00:00","V0018","201177","K ","28000","","288122483","","","","","",""
"POREQ","","","1","PO-041615-205110","2017-06-06 00:00:00","12193","205110","AC","35000","","285431030","","","","","",""
"POREQ","","","1","PO-041615-205110","2017-07-14 00:00:00","12193","205110","AC","35000","","288001513","","","","","",""
"POREQ","","","30","PS-050715-30","2016-12-22 00:00:00","V0018","513512XK1","* ","500","","275810342","","","","","",""
"POREQ","","","39","PS-050715-30","2017-04-07 00:00:00","V0018","310507","D ","2000","","281841342","","","","","",""
"POREQ","","","24","PS-050715-30","2017-06-27 00:00:00","V0018","934303","B ","1600","","288122479","","","","","",""
"POREQ","","","4","PS-050715-30","2017-01-09 00:00:00","V0018","203285","* ","110","","277576256","","","","","",""
"POREQ","","","27","PS-050715-30","2017-04-27 00:00:00","V0018","203289","* ","1600","","286608706","","","","","",""
"POREQ","","","36","PS-050715-30","2016-11-30 00:00:00","V0018","950402","B ","654","","277093695","","","","","",""
"POREQ","","","36","PS-050715-30","2016-06-13 00:00:00","V0018","950402","B ","3000","","276081833","","","","","",""
"POREQ","","","36","PS-050715-30","2016-12-07 00:00:00","V0018","950402","B ","5000","","276451134","","","","","",""
"POREQ","","","17","PS-050715-30","2017-04-17 00:00:00","V0018","933478","AF","2000","","283339456","","","","","",""
"POREQ","","","17","PS-050715-30","2017-06-26 00:00:00","V0018","933478","AF","3000","","287326261","","","","","",""
"POREQ","","","10","PS-050715-30","2017-04-28 00:00:00","V0018","203282","* ","1600","","285220522","","","","","",""
"POREQ","","","11","PS-050715-30","2016-05-30 00:00:00","V0018","203283","* ","235","","266880225","","","","","",""
"POREQ","","","11","PS-050715-30","2017-05-11 00:00:00","V0018","203283","* ","1400","","285220547","","","","","",""
"POREQ","","","35","PS-050715-30","2017-01-19 00:00:00","V0018","P18452XX1","P ","600","","275811253","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-06-30 00:00:00","11453","16-2723-1","A ","100","","283063262","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-07-03 00:00:00","11453","16-2723-1","A ","100","","285291492","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-07-06 00:00:00","11453","16-2723-1","A ","100","","285291496","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-06-16 00:00:00","11453","16-2723-1","A ","200","","284115087","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-05-23 00:00:00","11453","16-2723-1","A ","300","","281358059","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-06-23 00:00:00","11453","16-2723-1","A ","300","","283201191","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-06-26 00:00:00","11453","16-2723-1","A ","300","","285291498","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-06-27 00:00:00","11453","16-2723-1","A ","300","","285291493","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-06-28 00:00:00","11453","16-2723-1","A ","300","","285291497","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-07-07 00:00:00","11453","16-2723-1","A ","400","","285149161","","","","","",""
"POREQ","","","1","POBK-051315-03","2017-05-16 00:00:00","11453","16-2723-1","A ","500","","281358058","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-02-22 00:00:00","11453","16-2725-1","A ","100","","275809609","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-06-09 00:00:00","11453","16-2725-1","A ","100","","283269981","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-06-30 00:00:00","11453","16-2725-1","A ","100","","283063263","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-07-24 00:00:00","11453","16-2725-1","A ","100","","288001510","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-05-11 00:00:00","11453","16-2725-1","A ","200","","283269978","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-05-26 00:00:00","11453","16-2725-1","A ","200","","283201182","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-07-25 00:00:00","11453","16-2725-1","A ","200","","288122465","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-06-23 00:00:00","11453","16-2725-1","A ","300","","283269982","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-05-17 00:00:00","11453","16-2725-1","A ","400","","283269979","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-07-05 00:00:00","11453","16-2725-1","A ","400","","283063264","","","","","",""
"POREQ","","","2","POBK-051315-04","2017-06-02 00:00:00","11453","16-2725-1","A ","500","","283269980","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-06-09 00:00:00","11453","16-2726-1","A ","100","","283201190","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-06-30 00:00:00","11453","16-2726-1","A ","100","","283063265","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-07-10 00:00:00","11453","16-2726-1","A ","100","","288122464","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-07-24 00:00:00","11453","16-2726-1","A ","100","","288121822","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-05-26 00:00:00","11453","16-2726-1","A ","200","","283201188","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-06-23 00:00:00","11453","16-2726-1","A ","300","","283269983","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-05-17 00:00:00","11453","16-2726-1","A ","400","","283201187","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-07-07 00:00:00","11453","16-2726-1","A ","400","","283063266","","","","","",""
"POREQ","","","1","POBK-051315-05","2017-06-02 00:00:00","11453","16-2726-1","A ","500","","283201189","","","","","",""
"POREQ","","","3","PO-051515-01","2017-06-09 00:00:00","98859","30280-1016","B ","30","","287761046","","","","","",""
"POREQ","","","3","PO-051515-02","2017-06-09 00:00:00","98859","30280-1260","B ","19","","287942157","","","","","",""
"POREQ","","","1","EATON","2016-12-12 00:00:00","V0018","54699035-1","* ","3248","","274028146","","","","","",""
"POREQ","","","3","EATON","2016-11-21 00:00:00","V0018","54699033","* ","671","","273918857","","","","","",""
"POREQ","","","5","EATON","2016-11-21 00:00:00","V0018","54699034","* ","88","","273918905","","","","","",""
"POREQ","","","2","EATON","2016-11-21 00:00:00","V0018","54699032","* ","439","","273918833","","","","","",""
"POREQ","","","4","EATON","2016-11-21 00:00:00","V0018","54699021","* ","341","","273918881","","","","","",""
"POREQ","","","1","PS-052115-30","2017-03-13 00:00:00","V0018","950401","F ","2346","","280112525","","","","","",""
"POREQ","","","1","PS-052115-31","2017-03-15 00:00:00","V0018","950615","A ","1704","","282198717","","","","","",""
"POREQ","","","1","PS-052115-31","2016-09-30 00:00:00","V0018","950615","A ","2199","","274082611","","","","","",""
"POREQ","","","1","POBK-061215-09","2017-04-28 00:00:00","10035","MW35C HEAVY","  ","6","","282198989","","","","","",""
"POREQ","","","1","POBK-061215-09","2017-05-26 00:00:00","10035","MW35C HEAVY","  ","1","","282273660","","","","","",""
"POREQ","","","1","POBK-061515-05","2017-07-03 00:00:00","10035","MW016CH","R ","55","","282643531","","","","","",""
"POREQ","","","1","POBK-061515-05","2017-09-01 00:00:00","10035","MW016CH","R ","55","","282643532","","","","","",""
"POREQ","","","1","POBK-061715-03","2017-06-02 00:00:00","V0039","MW016CHX000023P","  ","60","","286675091","","","","","",""
"POREQ","","","1","POBK-061715-03","2017-08-18 00:00:00","V0039","MW016CHX000023P","  ","120","","286675094","","","","","",""
"POREQ","","","1","POBK-061715-03","2017-09-15 00:00:00","V0039","MW016CHX000023P","  ","120","","286675095","","","","","",""
"POREQ","","","1","POBK-061715-03","2017-11-17 00:00:00","V0039","MW016CHX000023P","  ","120","","286675096","","","","","",""
"POREQ","","","1","POBK-061715-03","2017-12-19 00:00:00","V0039","MW016CHX000023P","  ","120","","286675097","","","","","",""
"POREQ","","","1","POBK-061715-03","2017-07-14 00:00:00","V0039","MW016CHX000023P","  ","180","","286675093","","","","","",""
"POREQ","","","1","POBK-062915-01","2017-05-31 00:00:00","V0300","02-3001-20","CD","150","","284665278","","","","","",""
"POREQ","","","1","POBK-062915-03","2017-05-30 00:00:00","10107","02-4390-23","AL","200","","284733685","","","","","",""
"POREQ","","","1","POBK-070715-01","2017-06-02 00:00:00","98867","S8192-374AH007","NG","1000","","269573703","","","","","",""
"POREQ","","","1","POBK-072715-01","2017-04-10 00:00:00","98867","MPS1700007-1.1","C ","1000","","281357995","","","","","",""
"POREQ","","","1","POBK-072715-02","2017-07-07 00:00:00","10374","16-2729-1","- ","1000","","281841272","","","","","",""
"POREQ","","","1","POBK-072715-02","2017-08-04 00:00:00","10374","16-2729-1","- ","1000","","284115090","","","","","",""
"POREQ","","","1","POBK-072715-02","2017-10-10 00:00:00","10374","16-2729-1","- ","1000","","284115084","","","","","",""
"POREQ","","","1","POBK-073015-04","2017-04-11 00:00:00","10374","16-2728-1","- ","10","","277738204","","","","","",""
"POREQ","","","1","POBK-073015-04","2017-07-03 00:00:00","10374","16-2728-1","- ","1000","","283063267","","","","","",""
"POREQ","","","1","POBK-073015-04","2017-08-08 00:00:00","10374","16-2728-1","- ","1000","","285149019","","","","","",""
"POREQ","","","1","POBK-073015-04","2017-09-08 00:00:00","10374","16-2728-1","- ","1000","","288121821","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-19 00:00:00","10678","205102","C ","4000","","286267756","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-26 00:00:00","10678","205102","C ","4000","","286267758","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-07 00:00:00","10678","205102","C ","4000","","286267760","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-08 00:00:00","10678","205102","C ","4000","","286267761","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-09 00:00:00","10678","205102","C ","4000","","286267762","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-14 00:00:00","10678","205102","C ","4000","","286267763","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-15 00:00:00","10678","205102","C ","4000","","286267764","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-16 00:00:00","10678","205102","C ","4000","","286267765","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-23 00:00:00","10678","205102","C ","4000","","286267767","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-28 00:00:00","10678","205102","C ","4000","","286267768","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-29 00:00:00","10678","205102","C ","4000","","286267769","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-05 00:00:00","10678","205102","C ","4000","","286267771","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-11 00:00:00","10678","205102","C ","4000","","286267772","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-27 00:00:00","10678","205102","C ","4000","","286267776","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-10-04 00:00:00","10678","205102","C ","4000","","286267778","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-10-11 00:00:00","10678","205102","C ","4000","","286267780","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-11-14 00:00:00","10678","205102","C ","4000","","286267783","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-05 00:00:00","10678","205102","C ","8000","","286267753","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-10 00:00:00","10678","205102","C ","8000","","286267754","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-24 00:00:00","10678","205102","C ","8000","","286267757","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-01 00:00:00","10678","205102","C ","8000","","286267759","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-08-22 00:00:00","10678","205102","C ","8000","","286267766","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-04 00:00:00","10678","205102","C ","8000","","286267770","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-12 00:00:00","10678","205102","C ","8000","","286267773","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-26 00:00:00","10678","205102","C ","8000","","286267775","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-10-03 00:00:00","10678","205102","C ","8000","","286267777","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-10-10 00:00:00","10678","205102","C ","8000","","286267779","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-10-17 00:00:00","10678","205102","C ","8000","","286267781","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-11-21 00:00:00","10678","205102","C ","8000","","286267784","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-11-28 00:00:00","10678","205102","C ","8000","","286267785","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-12-12 00:00:00","10678","205102","C ","8000","","286267787","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-12-19 00:00:00","10678","205102","C ","8000","","286267788","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-06-09 00:00:00","10678","205102","C ","12000","","285291486","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-06-13 00:00:00","10678","205102","C ","12000","","285149024","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-06-20 00:00:00","10678","205102","C ","12000","","285149025","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-06-26 00:00:00","10678","205102","C ","12000","","286267750","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-06-28 00:00:00","10678","205102","C ","12000","","286267751","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-03 00:00:00","10678","205102","C ","12000","","286267752","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-07-17 00:00:00","10678","205102","C ","12000","","286267755","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-09-19 00:00:00","10678","205102","C ","12000","","286267774","","","","","",""
"POREQ","","","1","PO-081815-205102","2017-10-24 00:00:00","10678","205102","C ","12000","","286267782","","","","","",""
"POREQ","","","1","PO-082715-203002","2017-06-01 00:00:00","10457","203002","C ","49000","","285220260","","","","","",""
"POREQ","","","1","PO-082715-203002","2017-06-15 00:00:00","10457","203002","C ","49000","","284252834","","","","","",""
"POREQ","","","1","PO-082715-203002","2017-07-06 00:00:00","10457","203002","C ","49000","","285988231","","","","","",""
"POREQ","","","1","POBK-091815-01","2017-07-03 00:00:00","98867","S8192-244AAL031","NG","225","","287577226","","","","","",""
"POREQ","","","1","POBK-091815-01","2017-07-18 00:00:00","98867","S8192-244AAL031","NG","1050","","266617127","","","","","",""
"POREQ","","","1","PO-092315-205156","2017-06-06 00:00:00","12193","205156","AG","35000","","287003906","","","","","",""
"POREQ","","","1","PO-092315-205156","2017-07-10 00:00:00","12193","205156","AG","35000","","288121824","","","","","",""
"POREQ","","","1","PO-092315-205159","2017-06-26 00:00:00","12193","205159","AG","35000","","288001737","","","","","",""
"POREQ","","","1","PO-092315-205161","2017-06-06 00:00:00","12193","205161","AG","35000","","287003907","","","","","",""
"POREQ","","","1","PO-092315-205161","2017-07-10 00:00:00","12193","205161","AG","35000","","288121825","","","","","",""
"POREQ","","","1","PS-092515-30","2017-03-27 00:00:00","V0018","201106","A ","2595","","279754471","","","","","",""
"POREQ","","","1","PS-092515-30","2017-06-12 00:00:00","V0018","201106","A ","10805","","285988235","","","","","",""
"POREQ","","","1","PS-092515-30","2017-06-26 00:00:00","V0018","201106","A ","22500","","287326359","","","","","",""
"POREQ","","","1","PS-092515-30","2017-05-08 00:00:00","V0018","201106","A ","633","","282855546","","","","","",""
"POREQ","","","1","PS-092515-30","2017-07-03 00:00:00","V0018","201106","A ","27000","","287326360","","","","","",""
"POREQ","","","1","PS-092515-30","2017-07-10 00:00:00","V0018","201106","A ","27000","","287326362","","","","","",""
"POREQ","","","1","PS-092515-30","2017-07-17 00:00:00","V0018","201106","A ","27000","","287326361","","","","","",""
"POREQ","","","1","PS-092515-30","2017-04-03 00:00:00","V0018","201106","A ","13339","","279754472","","","","","",""
"POREQ","","","1","PS-092515-30","2017-05-22 00:00:00","V0018","201106","A ","3305","","282855548","","","","","",""
"POREQ","","","1","PS-092515-30","2017-05-29 00:00:00","V0018","201106","A ","14695","","282855549","","","","","",""
"POREQ","","","1","POBK-100115-01","2017-06-02 00:00:00","4639","31130-1340","E ","22","","275134190","","","","","",""
"POREQ","","","1","POBK-100115-01","2017-08-30 00:00:00","4639","31130-1340","E ","34","","279826411","","","","","",""
"POREQ","","","1","PS-100515-30","2017-05-01 00:00:00","V0018","205024","E ","716","","279754525","","","","","",""
"POREQ","","","1","PS-100515-30","2017-07-06 00:00:00","V0018","205024","E ","12000","","285988239","","","","","",""
"POREQ","","","1","PS-100515-30","2017-06-08 00:00:00","V0018","205024","E ","7469","","285988236","","","","","",""
"POREQ","","","1","PS-100515-30","2017-06-15 00:00:00","V0018","205024","E ","16000","","285988237","","","","","",""
"POREQ","","","1","PS-100515-30","2017-06-22 00:00:00","V0018","205024","E ","16000","","285988238","","","","","",""
"POREQ","","","1","PS-100515-30","2017-07-13 00:00:00","V0018","205024","E ","16000","","285988240","","","","","",""
"POREQ","","","1","POBK-112615-03","2017-08-15 00:00:00","10037","30076-2090","N ","5","","288001710","","","","","",""
"POREQ","","","1","POBK-120215-02","2017-07-27 00:00:00","98607","23078-1300","C ","18","","284733743","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-06-23 00:00:00","10047","2047413-1","H ","7","","281289715","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-06-29 00:00:00","10047","2047413-1","H ","8","","282273581","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-07-03 00:00:00","10047","2047413-1","H ","15","","282198892","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-08-09 00:00:00","10047","2047413-1","H ","15","","284321178","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-11-08 00:00:00","10047","2047413-1","H ","15","","288305716","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-06-15 00:00:00","10047","2047413-1","H ","16","","281289714","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-12-06 00:00:00","10047","2047413-1","H ","16","","288305717","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-05-31 00:00:00","10047","2047413-1","H ","19","","280251389","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-09-07 00:00:00","10047","2047413-1","H ","30","","284321179","","","","","",""
"POREQ","","","1","POBK-120215-03","2017-10-09 00:00:00","10047","2047413-1","H ","33","","286608770","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-09-19 00:00:00","98859","67410106-1","C ","1","","288244909","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-06-27 00:00:00","98859","67410106-1","C ","3","","283132413","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-09-12 00:00:00","98859","67410106-1","C ","8","","287577117","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-06-19 00:00:00","98859","67410106-1","C ","9","","287132153","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-07-17 00:00:00","98859","67410106-1","C ","15","","283841427","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-08-28 00:00:00","98859","67410106-1","C ","16","","287132154","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-07-03 00:00:00","98859","67410106-1","C ","17","","283132414","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-09-05 00:00:00","98859","67410106-1","C ","25","","287577116","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-05-29 00:00:00","98859","67410106-1","C ","28","","281357996","","","","","",""
"POREQ","","","1","POBK-121615-01","2017-05-01 00:00:00","98859","67410106-1","C ","32","","280320329","","","","","",""
"POREQ","","","1","POBK-010616-03","2017-10-17 00:00:00","11452","FA602","* ","3000","","286674970","","","","","",""
"POREQ","","","1","PO-010716-02","2017-06-27 00:00:00","11517","55-2181-7","C ","100","","287389825","","","","","",""
"POREQ","","","1","PO-010816-201286","2017-05-22 00:00:00","050047","201286","A ","15000","","285431012","","","","","",""
"POREQ","","","1","PO-020216-03","2017-05-29 00:00:00","11339","86-0060-21","H ","5770","","285431023","","","","","",""
"POREQ","","","1","PS-5905101-004","2017-06-05 00:00:00","10164","5905101-004","K ","1524","","286405873","","","","","",""
"POREQ","","","1","PS-032916-30","2017-06-05 00:00:00","30522","201143","F ","18000","","284115514","","","","","",""
"POREQ","","","1","PS-032916-30","2017-07-03 00:00:00","30522","201143","F ","18000","","286675312","","","","","",""
